,geometry,site_id,name,id,code,type
678,POINT Z (27.707246287790724 -25.88696127187779 1558.0897253435105),30302,Hartebeesthoek,30302M009,HARB,GNSS
679,POINT Z (27.68518040992648 -25.890401659881167 1407.1991389272735),30302,Hartebeesthoek,30302M010,HRAG,GNSS
680,POINT Z (18.46855188863589 -33.951433576991874 83.61041843798012),30305,LE CAP I,30305M001,JCTW,GNSS
681,POINT Z (18.439575446418722 -34.18793763877974 39.491660612635314),30307,Simonstown,30307M001,SIMO,GNSS
682,POINT Z (28.22403986450842 -25.746343736782794 1416.3173324819654),30310,Pretoria,30310S001,PRE1,GNSS
683,POINT Z (28.22404467822226 -25.746493851071076 1413.8155321674421),30310,Pretoria,30310S002,PRE4,GNSS
684,POINT Z (20.810464382384723 -32.38020885954749 1799.763476997614),30314,Sutherland,30314M002,SUTH,GNSS
685,POINT Z (20.810912801223584 -32.38143232458381 1797.6129962801933),30314,Sutherland,30314M004,SUTM,GNSS
686,POINT Z (32.07838609374675 -28.795544824207695 31.762100377120078),30315,Richardsbay,30315M001,RBAY,GNSS
687,POINT Z (23.992640311198212 -30.665206268101194 1321.7207110719755),30316,De Aar,30316M001,DEAR,GNSS
688,POINT Z (31.420925353463954 -28.293116472851715 607.9442580202594),30318,Ulundi,30318M001,ULDI,GNSS
689,POINT Z (17.879212293028107 -29.669323759005394 1043.086269277148),30320,Springbok,30320M001,SBOK,GNSS
690,POINT Z (25.539972902755597 -25.805014828628586 1310.9008294362575),30321,Mafikeng,30321M001,MFKG,GNSS
691,POINT Z (19.223063025997014 -34.42462963447179 63.05063443724066),30322,Hermanus,30322M001,HNUS,GNSS
692,POINT Z (28.282635512564507 -25.73202586407427 1387.339336488396),30325,Pretoria III,30325M001,JPRE,GNSS
693,POINT Z (31.023449765271497 -29.851175807335338 63.61552619189024),30327,Durban,30327M001,DRBA,GNSS
694,POINT Z (30.94667633798655 -29.9650092969755 46.383166164159775),30328,Old Durban Inte,30328M001,DRBN,GNSS
695,POINT Z (27.83264373891881 -33.03693170696469 146.88865921087563),30329,East London,30329M001,ELDA,GNSS
696,POINT Z (25.61069539611216 -33.984474978363814 102.99658291693777),30330,Port Elizabeth,30330M001,PLBA,GNSS
697,POINT Z (-14.41207283807898 -7.951212569295538 105.1099592326209),30602,Ascension III,30602M001,ASC,GNS
698,POINT Z (-14.332664455770772 -7.916281054866754 37.97738261986524),30602,Ascension III,30602M004,ASCG,GNSS
699,POINT Z (-5.667344800485703 -15.9425332973282 453.1808764664456),30606,Saint-Helena,30606M003,STHL,GNSS
700,POINT Z (-9.88071393895678 -40.348831196829714 81.24557610042393),30608,Gough Island,30608M001,GOUG,GNSS
701,POINT Z (72.37024301364532 -7.26968243403937 -64.92065685428679),30802,DIEGO GARCIA,30802M001,DGAR,GNSS
702,POINT Z (35.748173975017984 -6.186455397474634 1122.5869372226298),30905,Dodoma,30905M001,DODM,GNSS
703,POINT Z (40.16564843424166 -10.259919237786736 -11.421103667467833),30906,MTWARA,30906M001,MTVE,GNSS
704,POINT Z (17.089433875554658 -22.574918499301248 1734.659595668316),31101,Windhoek,31101M001,WIND,GNSS
705,POINT Z (-15.633274020652854 27.7637428111792 197.13648268859833),31303,Maspalomas,31303M002,MAS1,GNSS
706,POINT Z (-15.634268336489862 27.764784245847046 195.41745303478092),31303,Maspalomas,31303S004,GMAS,GNSS
707,POINT Z (-16.499678687495933 28.308067949839163 2417.4197724172845),31309,Tenerife Island,31309M002,IZAN,GNSS
708,POINT Z (-13.654272955009212 28.952135392016228 258.76855482999235),31320,Tias,31320M001,TIAS,GNSS
709,POINT Z (-15.445832658599796 27.903878223067114 329.1117655215785),31322,Aguimes - Gran,31322M001,AGUI,GNSS
710,POINT Z (-16.26787728620794 28.453844239708726 138.48299315106124),31327,Grafcan - Tener,31327M001,GRAF,GNSS
711,POINT Z (-13.859933648354659 28.498879456639955 76.81790364626795),31330,Fuerteventura,31330M001,FUER,GNSS
712,POINT Z (38.76630511308189 9.035136561395316 2439.1465845433995),31502,Addis Ababa Uni,31502M001,ADIS,GNSS
713,POINT Z (-25.662762169923177 37.747750822580386 110.61095638293773),31906,Ponta Delgada (,31906M004,PDEL,GNSS
714,POINT Z (-31.12638911640607 39.453836320120686 80.20570853166282),31907,Santa Cruz das,31907M001,FLRS,GNSS
715,POINT Z (-25.126365423356862 36.98567527775842 302.9120876668021),31912,Santa Maria ESA,31912M003,RAEG,GNSS
716,POINT Z (-5.240091764966922 6.870561300012232 270.27112407423556),32601,YAMOUSSOUKRO,32601M001,YKRO,GNSS
717,POINT Z (2.450023023462921 6.384665478916738 30.721906619146466),32701,Cotonou,32701M001,BJCO,GNSS
718,POINT Z (2.927982149697484 11.124743721513415 317.17104884795845),32704,Kandi,32704M001,BJKA,GNSS
719,POINT Z (9.672126884815192 0.3539081864170313 31.50922178849578),32809,LIBREVILLE,32809M002,NKLG,GNSS
720,POINT Z (-1.5124957508777352 12.35639193156231 331.04981950484216),33101,Ouagadougou,33101M001,OUAG,GNSS
721,POINT Z (40.19439776788352 -2.995909701974608 -23.344388564117253),33201,MALINDI,33201M001,MALI,GNSS
722,POINT Z (40.19414516244066 -2.9960538865493342 -20.90675973612815),33201,MALINDI,33201M003,MAL2,GNSS
723,POINT Z (36.8934828211844 -1.2208288210277587 1591.9790097316727),33203,Nairobi,33203M001,RCMN,GNSS
724,POINT Z (35.2900111256374 0.2883210366061347 2201.5173212392256),33204,Eldoret - Moi U,33204M001,MOIU,GNSS
725,POINT Z (47.22921307113817 -19.01830529914047 1552.9574631620198),33302,Ambohimpanompo,33302M001,ABPO,GNSS
726,POINT Z (46.793268346474036 -21.906300981815534 1163.388162203133),33303,Ambalavao,33303M001,VOIM,GNSS
727,POINT Z (35.32513530174626 -15.375840980626535 972.6245359508321),33402,Zomba,33402M001,ZOMB,GNSS
728,POINT Z (3.397624246698227 6.517327230225169 44.549555950798094),33806,Lagos,33806M001,ULAG,GNSS
729,POINT Z (30.737877997676218 -0.6014677672614656 1337.5475131422281),33901,Mbarara,33901M001,MBAR,GNSS
730,POINT Z (30.08968384251372 -1.9445503340623194 1483.8370642382652),34001,Kigali - Nation,34001M001,NURK,GNSS
731,POINT Z (-17.46510251110795 14.684546240495665 46.18431025929749),34106,Dakar Universit,34106M001,DAKA,GNSS
732,POINT Z (-17.420366586714607 14.676189840761479 33.094926063902676),34107,Dakar - Plateau,34107M002,DATG,GNSS
733,POINT Z (-17.43946497200385 14.72123588298733 51.79169926978648),34108,Dakar - DTGC,34108M001,DAKR,GNSS
734,POINT Z (28.311014013448496 -15.425539187825766 1324.9374801637605),34601,Lusaka,34601M001,ZAMB,GNSS
735,POINT Z (23.15073921962971 -15.25411796577717 1061.6786227514967),34602,Mongu,34602M001,MONG,GNSS
736,POINT Z (23.528398147114434 -19.90224121261428 960.7496429532766),34701,MAUN,34701M002,MAUA,GNSS
737,POINT Z (-6.854287576633782 33.998105216666836 90.09906200226396),35001,Rabat,35001M002,RABT,GNSS
738,POINT Z (57.49703788764584 -20.297074908025827 421.15575869660825),39003,Vacoas Meteo,39003M001,VACS,GNSS
739,POINT Z (-22.934932485506366 16.732062385359047 94.08533836808056),39601,Palmeira - Cape,39601M001,CPVG,GNSS
740,POINT Z (55.47940636067662 -4.673718112365904 537.1688478924334),39801,Mahe Island,39801M001,SEY1,GNSS
741,POINT Z (55.53063120226385 -4.678731487144703 -37.60715150181204),39801,Mahe Island,39801M004,SEYG,GNSS
742,POINT Z (55.47945335363978 -4.673651374120697 538.830718842335),39801,Mahe Island,39801M006,SEY2,GNSS
743,POINT Z (42.847065289459096 11.526287988371864 711.4011275013909),39901,Observatoire Ge,39901M005,DJIG,GNSS
744,POINT Z (-52.67775151833639 47.59524106209521 152.82998439576477),40101,ST JOHN'S,40101M001,STJO,GNSS
745,POINT Z (-52.67830699502191 47.59523283060718 152.60407744441181),40101,ST JOHN'S,40101M004,STJ2,GNSS
746,POINT Z (-52.67830837880758 47.595435459673396 154.51206477824599),40101,ST JOHN'S,40101M005,STJ3,GNSS
747,POINT Z (-78.07137029963933 45.95580058267316 200.9511692011729),40104,Algonquin,40104M002,ALGO,GNSS
748,POINT Z (-119.62498399902668 49.322618022085926 541.886603009887),40105,Penticton,40105M002,DRAO,GNSS
749,POINT Z (-75.62383012369615 45.45416280152214 82.51922599226236),40114,Ottawa - Nation,40114M001,NRC1,GNSS
750,POINT Z (-63.611281560832246 44.6835502590874 3.0951913380995393),40120,Halifax,40120M001,HLFX,GNSS
751,POINT Z (-114.29349892744497 50.8713508433114 1247.9570154538378),40124,CALGARY,40124M001,PRDS,GNSS
752,POINT Z (-114.48070489337518 62.48089279873883 180.96745298989117),40127,Yellowknife,40127M003,YELL,GNSS
753,POINT Z (-114.48084746030825 62.48132081592693 181.03295253869146),40127,Yellowknife,40127M006,YEL2,GNSS
754,POINT Z (-94.08873103569375 58.759077387793226 -19.244193424470723),40128,Churchill,40128M002,CHUR,GNSS
755,POINT Z (-123.4874716009238 48.389780447808796 31.75531904771924),40129,VICTORIA/SIDNEY,40129M003,ALBH,GNSS
756,POINT Z (-128.13499923632813 50.64035240731311 559.6312313955277),40130,Holberg,40130M001,HOLB,GNSS
757,POINT Z (-66.83261882153809 54.83209031702672 498.35749371070415),40133,SCHEFFERVILLE,40133M002,SCH2,GNSS
758,POINT Z (-122.16781406489743 52.23686679528135 1095.6841872315854),40134,WILLIAMS LAKE,40134M001,WILL,GNSS
759,POINT Z (-101.97803684430379 54.72558351691329 311.5447895526886),40135,Flin Flon,40135M001,FLIN,GNSS
760,POINT Z (-135.2221141759146 60.75051057278032 1427.425793278031),40136,WHITEHORSE GPS,40136M001,WHIT,GNSS
761,POINT Z (-95.86618302246875 50.25880857554313 245.29201961960644),40137,LAC DU BONNET,40137M001,DUBO,GNSS
762,POINT Z (-124.08648023274469 49.294809748535954 6.59116049669683),40138,NANOOSE,40138M001,NANO,GNSS
763,POINT Z (-124.62490727834133 48.29785455853983 459.91362352948636),40139,Cheeka Peak,40139M001,NEAH,GNSS
764,POINT Z (-125.5416412762098 48.92563714253587 10.109221058897674),40140,UCLUELET,40140M001,UCLU,GNSS
765,POINT Z (-122.92119133169709 50.126538430175785 909.3311617579311),40141,WHISTLER,40141M001,WSLR,GNSS
766,POINT Z (-122.00842840886455 49.15660730681749 174.04051143676043),40142,CHILLIWACK,40142M001,CHWK,GNSS
767,POINT Z (-66.64170680044472 45.950209887410125 22.823570939712226),40146,Fredericton,40146S001,UNB1,GNSS
768,POINT Z (-66.65988215440103 45.933507614771 94.84129468724132),40146,Fredericton,40146M001,FRDN,GNSS
769,POINT Z (-66.64170684265693 45.95020987850443 23.04783725272864),40146,Fredericton,40146S001,UNB1,GNSS
770,POINT Z (-66.65988208773193 45.93350759174567 94.84029261488467),40146,Fredericton,40146M001,FRDN,GNSS
771,POINT Z (-66.64170682143028 45.95020989045599 22.748807192780077),40146,Fredericton,40146M002,UNBJ,GNSS
772,POINT Z (-75.80732998129142 45.585021037115645 234.98589941859245),40147,Gatineau,40147M001,CAGS,GNSS
773,POINT Z (-117.76123994456735 70.73630304775617 0.4519790075719356),40148,HOLMAN,40148M001,HOLM,GNSS
774,POINT Z (-94.8936984258545 74.69081998939372 20.019201930612326),40149,RESOLUTE,40149M001,RESO,GNSS
775,POINT Z (-133.52696349904758 68.30618400078436 46.363684807904065),40150,INUVIK,40150M001,INVK,GNSS
776,POINT Z (-68.26332999481725 49.18682691887695 27.518585519865155),40151,Baie Comeau,40151M001,BAIE,GNSS
777,POINT Z (-96.00234868854523 64.31781963350664 4.5444492837414145),40152,BAKER LAKE,40152M001,BAKE,GNSS
778,POINT Z (-85.9376010773141 79.98894597410874 29.049794749356806),40153,"Eureka, Nunavut",40153M002,EUR2,GNSS
779,POINT Z (-77.74543801217504 55.27836157620883 -0.2974775163456798),40154,KUUJJUARAPIK,40154M001,KUUJ,GNSS
780,POINT Z (-90.16197671710604 51.47980860018387 315.17084569856524),40155,PICKLE LAKE,40155M001,PICL,GNSS
781,POINT Z (-77.56416863439165 48.09705746188297 312.8565305834636),40156,VAL D OR,40156M001,VALD,GNSS
782,POINT Z (-80.0358911569099 45.3385537098635 144.97908008936793),40157,PARRY SOUND,40157M001,PARY,GNSS
783,POINT Z (-79.21966741905747 43.236731984883534 43.8301437580958),40158,Saint Catherine,40158M001,PWEL,GNSS
784,POINT Z (-76.51726834380467 44.21869103597279 48.81186730414629),40161,Kingston,40161M001,KNGS,GNSS
785,POINT Z (-62.340478101241324 82.49429442018436 78.1808452680707),40162,ALERT (NUNAVUT),40162M001,ALRT,GNSS
786,POINT Z (-61.6887193368783 56.53697656027717 32.82376931980252),40164,NAIN (LABRADOR),40164M001,NAIN,GNSS
787,POINT Z (-132.99435252153341 69.43823357433016 -1.5415845485404134),40165,Tuktoyaktuk - N,40165M001,TUKT,GNSS
788,POINT Z (-64.03366983483103 67.55933994588592 13.301671045832336),40166,Qikitarjuaq - N,40166M001,QIKI,GNSS
789,POINT Z (-106.39835665530408 52.19625429046543 578.8761642761528),40167,Saskatoon,40167M001,SASK,GNSS
790,POINT Z (-64.79871239356146 47.07340482017274 -16.010758225806057),40168,Escuminac,40168M001,ESCU,GNSS
791,POINT Z (-64.55201203070712 46.22069164462757 -15.290324628353119),40169,Shediac,40169M002,SHE2,GNSS
792,POINT Z (-70.00855878573158 47.3413940842576 103.27215091697872),40170,La Pocatiere,40170M001,LPOC,GNSS
793,POINT Z (-68.46944512040923 48.51684069409494 -21.078362638130784),40189,Pointe-au-Pere,40189M001,PPER,GNSS
794,POINT Z (-125.13510536112214 48.835328608345534 10.805939758196473),40190,Bamfield,40190M001,BAMF,GNSS
795,POINT Z (-125.90783953136294 49.15414248635294 -3.860413484275341),40191,Tofino,40191M001,TFNO,GNSS
796,POINT Z (-68.51049953086584 63.7559643394501 91.71472522988915),40194,Iqualuit,40194M001,IQAL,GNSS
797,POINT Z (-84.90085356781803 47.9613349982148 152.03637055773288),40195,Michipicoten,40195M001,MCHN,GNSS
798,POINT Z (-81.72785579012748 43.745351373220075 144.74046352226287),40196,Goderich,40196M002,GOD2,GNSS
799,POINT Z (-115.13475733541623 67.81778727731741 3.490292309783399),40198,Kugluktuk,40198M001,KGLK,GNSS
800,POINT Z (-118.17323010647755 34.20482101409239 423.96308565326035),40400,Pasadena - JPL,40400M007,JPLM,GNSS
801,POINT Z (-118.05591514222638 34.22612165297043 1705.2888491284102),40400,Pasadena - JPL,40400M101,WLSN,GNSS
802,POINT Z (-118.12728808425203 34.13670947604884 215.31552772037685),40400,Pasadena - JPL,40400S201,CIT1,GNSS
803,POINT Z (-118.27705302516921 34.18489522004237 246.22857939638197),40400,Pasadena - JPL,40400M301,BRAN,GNSS
804,POINT Z (-118.4042509302969 33.74329141493632 69.35261041857302),40403,PALOS VERDES,40403M002,PVEP,GNSS
805,POINT Z (-118.37216742006315 33.77945512490323 259.5830535655841),40403,PALOS VERDES,40403M004,PVHS,GNSS
806,POINT Z (-118.40425843336173 33.74329762140453 71.04352807998657),40403,PALOS VERDES,40403M005,PVE3,GNSS
807,POINT Z (-117.84516392301632 34.45818684403937 1238.0891393031925),40404,PEARBLOSSOM,40404M101,HOLC,GNSS
808,POINT Z (-116.88925187808563 35.42515562747392 986.7415787326172),40405,GOLDSTONE,40405S031,GOLD,GNSS
809,POINT Z (-116.45816266031265 33.61215647371758 1256.1609221436083),40407,PINYON FLATS,40407M003,PIN1,GNSS
810,POINT Z (-116.45762050593319 33.61214839197018 1258.2868841029704),40407,PINYON FLATS,40407M004,PIN2,GNSS
811,POINT Z (-147.49924164720855 64.97799781147363 319.0211181733757),40408,FAIRBANKS,40408M001,FAIR,GNSS
812,POINT Z (-147.49851831019654 64.97814370558984 324.3062208108604),40408,FAIRBANKS,40408M005,FAIV,GNSS
813,POINT Z (-147.49943180731873 64.97805890625209 319.3626570496708),40408,FAIRBANKS,40408M006,GCGO,GNSS
814,POINT Z (-152.50137960326896 57.73510541112848 38.08934346213937),40419,Kodiak,40419S003,KODK,GNSS
815,POINT Z (-120.61645411604204 34.556312871873914 -11.512926860712469),40420,VANDENBERG AFB,40420M007,VNDP,GNSS
816,POINT Z (-120.68207013038204 34.469402866631825 14.883986100554466),40420,VANDENBERG AFB,40420M101,HARV,GNSS
817,POINT Z (-165.37345886131507 64.56449471126108 349.4475011592731),40421,Nome,40421M002,AB11,GNSS
818,POINT Z (-160.4767587868248 55.34927516411267 89.57807507552207),40423,Sandpoint,40423M002,AB07,GNSS
819,POINT Z (-159.664933947542 22.126265906997087 1167.3637421326712),40424,Kauai,40424M004,KOKV,GNSS
820,POINT Z (-80.54547816029456 28.45995791925946 -24.250086585991085),40426,CAP CANAVERAL I,40426M003,CCV6,GNSS
821,POINT Z (-119.00820059906573 34.39852842669916 370.4808575101197),40428,SANTA PAULA I,40428M002,KBRC,GNSS
822,POINT Z (-120.94443045948587 39.974553719377646 1105.860982723534),40433,QUINCY,40433M004,QUIN,GNSS
823,POINT Z (-118.89666559561279 37.64463457592072 2390.667265875265),40437,MAMMOTH LAKES,40437M002,CASA,GNSS
824,POINT Z (-71.49332875178516 42.61333611218105 85.02577598765492),40440,WESTFORD,40440S020,WES2,GNSS
825,POINT Z (-79.81703284936657 38.43012626129271 811.1909965854138),40441,Greenbank,40441M002,WVGB,GNSS
826,POINT Z (-104.01499429908462 30.680510588922065 2004.5078268870711),40442,FORT DAVIS,40442M012,MDO1,GNSS
827,POINT Z (-156.25624072056323 20.707416051034617 3072.8599022859707),40445,MAUI,40445M006,HAL1,GNSS
828,POINT Z (-156.25703000511461 20.706657586437057 3062.0980320023373),40445,MAUI,40445S008,MAUI,GNSS
829,POINT Z (-77.06622677391137 38.91896309310406 48.86176670528948),40451,Washington,40451S003,USNO,GNSS
830,POINT Z (-77.06627539502449 38.92056531238748 57.391728550195694),40451,Washington,40451S007,USN3,GNSS
831,POINT Z (-77.06629842335482 38.92056636619646 57.77355701941997),40451,Washington,40451S008,WDC4,GNSS
832,POINT Z (-77.06627663013269 38.92056609374773 58.92380074132234),40451,Washington,40451S009,USN8,GNSS
833,POINT Z (-77.06631763603058 38.92056453058418 58.98048744164407),40451,Washington,40451S010,WDC5,GNSS
834,POINT Z (-76.82683186288362 39.02172792812123 14.494997533038259),40451,Washington,40451M123,GODE,GNSS
835,POINT Z (-76.82709411367554 39.02117860157012 17.85214476659894),40451,Washington,40451M127,GODN,GNSS
836,POINT Z (-76.82732311110438 39.0205175988974 19.07517219055444),40451,Washington,40451M128,GODS,GNSS
837,POINT Z (-77.02440436504558 38.82074732809182 -18.208821358159184),40451,Washington,40451S301,NRL1,GNSS
838,POINT Z (-86.50644804638526 39.17406478574205 229.46008501574397),40452,BLOOMINGTON,40452M002,IUCO,GNSS
839,POINT Z (-108.11892851132941 34.301505274579036 2347.7409119280055),40456,Pietown,40456M001,PIE1,GNSS
840,POINT Z (-122.30947705446073 47.65397634531493 44.19358639605343),40457,Seattle,40457M002,SEAT,GNSS
841,POINT Z (-118.64616415396993 34.059343785146716 440.12842813134193),40458,MALIBU/SADDLE P,40458M001,SPK1,GNSS
842,POINT Z (-117.25041212445977 32.864704638465554 34.8816189924255),40460,LA JOLLA/SCRIPP,40460M004,SIO3,GNSS
843,POINT Z (-117.24969187275549 32.840735544947634 185.51988520659506),40460,LA JOLLA/SCRIPP,40460M006,SIO5,GNSS
844,POINT Z (-117.2570790253124 32.86690895075657 -21.435781848616898),40460,LA JOLLA/SCRIPP,40460M007,SPW2,GNSS
845,POINT Z (-118.03117208107689 33.979885677237284 94.18997460696846),40461,WHITTIER,40461M001,WHC1,GNSS
846,POINT Z (-120.43084260454333 35.88835273414597 478.74064973555505),40464,PARKFIELD/CARR,40464M001,CARR,GNSS
847,POINT Z (-91.57489707538954 41.77159085645618 207.00060546491295),40465,NORTH LIBERTY,40465M001,NLIB,GNSS
848,POINT Z (-117.8088913820719 35.98234350524063 1455.3053654767573),40469,CHINA LAKE,40469M001,COSO,GNSS
849,POINT Z (-104.52459543444715 38.80312383192142 1911.3811515960842),40472,Colorado spring,40472S004,AMC2,GNSS
850,POINT Z (-119.682635425955 48.13152307818462 238.60198585689068),40473,BREWSTER,40473M001,BREW,GNSS
851,POINT Z (-155.45634608384572 19.801356968692023 3754.657890640199),40477,Mauna Kea,40477M001,MKEA,GNSS
852,POINT Z (-118.67643371070221 34.23567550140561 553.3860292453319),40478,CHATSWORTH,40478M002,ROCK,GNSS
853,POINT Z (-118.60138256692672 34.32989274098688 1112.6477870652452),40478,CHATSWORTH,40478S101,OAT2,GNSS
854,POINT Z (-114.71485234678892 33.61041448163968 85.97158297058195),40479,Blythe,40479M001,BLYT,GNSS
855,POINT Z (-117.803437902155 33.61793619326947 115.53448713384569),40480,Bommer Canyon,40480M001,TRAK,GNSS
856,POINT Z (-117.09968480944045 34.03905218920129 688.8134505264461),40481,Yucaipa,40481M001,CRFP,GNSS
857,POINT Z (-118.20334643116973 33.78777162089281 -27.61444004252553),40482,LONG BEACH CITY,40482M001,LBCH,GNSS
858,POINT Z (-118.83032049720086 34.15744492033466 246.55483650043607),40483,WESTLAKE/ALLEN,40483S001,AOA1,GNSS
