,geometry_type,site_id,id,title,thumbnail,url,filename,orbitNumber,ron,orbit,platform,geometry
206,Polygon,12313,ef024ffb-b248-5c05-8139-9815cad23e50,S2B_MSIL2A_20220902T040549_N0400_R047_T48UVC_20220902T065035.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/09/02/S2B_MSIL2A_20220902T040549_N0400_R047_T48UVC_20220902T065035.SAFE/S2B_MSIL2A_20220902T040549_N0400_R047_T48UVC_20220902T065035-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/ef024ffb-b248-5c05-8139-9815cad23e50,/eodata/Sentinel-2/MSI/L2A/2022/09/02/S2B_MSIL2A_20220902T040549_N0400_R047_T48UVC_20220902T065035.SAFE,28673,47,DESCENDING,S2B,"POLYGON ((103.53152890259 52.341347802853, 103.56330512054 51.354432348394, 105.14018879864 51.363157843033, 105.14329076676 52.350386283733, 103.53152890259 52.341347802853))"
207,Polygon,12313,b694c0f4-45d3-5c88-bb94-8cfc509f958f,S2A_MSIL1C_20220222T041801_N0400_R090_T48UVC_20220222T053700.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/02/22/S2A_MSIL1C_20220222T041801_N0400_R090_T48UVC_20220222T053700.SAFE/S2A_MSIL1C_20220222T041801_N0400_R090_T48UVC_20220222T053700-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/b694c0f4-45d3-5c88-bb94-8cfc509f958f,/eodata/Sentinel-2/MSI/L1C/2022/02/22/S2A_MSIL1C_20220222T041801_N0400_R090_T48UVC_20220222T053700.SAFE,34836,90,DESCENDING,S2A,"POLYGON ((105.03674184558 52.34978877587, 103.53152890259 52.341347802853, 103.56330512054 51.354432348394, 104.5146834531 51.359696685045, 104.58511873016 51.491619570283, 104.66006378251 51.635601937522, 104.73540861755 51.779559683016, 104.81093001623 51.923453965465, 104.88604814481 52.067485627816, 104.96301846886 52.211291947408, 105.03674184558 52.34978877587))"
208,Polygon,12313,78a9e1da-2954-48dc-bea9-2d4df7ba5536,S2A_MSIL2A_20220103T042151_N0500_R090_T48UVC_20230202T185723.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A_N0500/2022/01/03/S2A_MSIL2A_20220103T042151_N0500_R090_T48UVC_20230202T185723.SAFE/S2A_MSIL2A_20220103T042151_N0500_R090_T48UVC_20230202T185723-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/78a9e1da-2954-48dc-bea9-2d4df7ba5536,/eodata/Sentinel-2/MSI/L2A_N0500/2022/01/03/S2A_MSIL2A_20220103T042151_N0500_R090_T48UVC_20230202T185723.SAFE,34121,90,,S2A,"POLYGON ((104.585823298 51.489718778, 104.238396666 51.572040704, 104.238311234 51.571874742, 104.238287794 51.571880306, 104.238266412 51.57183844, 104.175822356 51.58545481, 103.905966579 51.644983333, 103.905820232 51.644691738, 103.882532991 51.649683745, 103.882571544 51.649759823, 103.879397743 51.65044436, 103.879493462 51.650634738, 103.87948663 51.650636215, 103.879552127 51.650765455, 103.564780066 51.718731846, 103.564761821 51.718695346, 103.564755017 51.718696817, 103.564591671 51.718367512, 103.551502504 51.721001604, 103.531528903 52.341347803, 105.037680029 52.349794037, 104.980416569 52.242839496, 104.903819653 52.099030896, 104.828204695 51.955044574, 104.752928276 51.81109922, 104.677955806 51.667187374, 104.603281002 51.523245975, 104.585823298 51.489718778))"
209,Polygon,12313,55457e30-f653-57d3-9f1e-66a69669c7cd,S2B_MSIL2A_20220604T040549_N0400_R047_T48UVC_20220604T070747.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/06/04/S2B_MSIL2A_20220604T040549_N0400_R047_T48UVC_20220604T070747.SAFE/S2B_MSIL2A_20220604T040549_N0400_R047_T48UVC_20220604T070747-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/55457e30-f653-57d3-9f1e-66a69669c7cd,/eodata/Sentinel-2/MSI/L2A/2022/06/04/S2B_MSIL2A_20220604T040549_N0400_R047_T48UVC_20220604T070747.SAFE,27386,47,DESCENDING,S2B,"POLYGON ((103.53152890259 52.341347802853, 103.56330512054 51.354432348394, 105.14018879864 51.363157843033, 105.14329076676 52.350386283733, 103.53152890259 52.341347802853))"
210,Polygon,12313,70b51220-844e-52e1-9f4e-82155977f334,S2A_MSIL2A_20220612T041601_N0400_R090_T48UVC_20220612T085220.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/06/12/S2A_MSIL2A_20220612T041601_N0400_R090_T48UVC_20220612T085220.SAFE/S2A_MSIL2A_20220612T041601_N0400_R090_T48UVC_20220612T085220-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/70b51220-844e-52e1-9f4e-82155977f334,/eodata/Sentinel-2/MSI/L2A/2022/06/12/S2A_MSIL2A_20220612T041601_N0400_R090_T48UVC_20220612T085220.SAFE,36409,90,DESCENDING,S2A,"POLYGON ((105.03132624835 52.349758406141, 103.53152890259 52.341347802853, 103.56330512054 51.354432348394, 104.50918677022 51.359666269817, 104.56625864647 51.465245117309, 104.64070392094 51.609066377252, 104.71564415996 51.752904796673, 104.79028515029 51.896915698657, 104.86635613597 52.040736397562, 104.94245887281 52.184745623592, 105.01988966851 52.328572565011, 105.03132624835 52.349758406141))"
211,Polygon,12313,716b8326-9ce6-5745-828a-3353b2ded19c,S2B_MSIL2A_20220826T041549_N0400_R090_T48UVC_20220826T064620.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/08/26/S2B_MSIL2A_20220826T041549_N0400_R090_T48UVC_20220826T064620.SAFE/S2B_MSIL2A_20220826T041549_N0400_R090_T48UVC_20220826T064620-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/716b8326-9ce6-5745-828a-3353b2ded19c,/eodata/Sentinel-2/MSI/L2A/2022/08/26/S2B_MSIL2A_20220826T041549_N0400_R090_T48UVC_20220826T064620.SAFE,28573,90,DESCENDING,S2B,"POLYGON ((105.05046880391 52.349865754271, 103.53152890259 52.341347802853, 103.56330512054 51.354432348394, 104.52934195487 51.359777796087, 104.54770494456 51.393788911054, 104.57215919804 51.440612877763, 104.62233960968 51.536843519969, 104.69754032582 51.680885759342, 104.73103880053 51.744562043569, 104.77363878647 51.825800763637, 104.84877961789 51.969927130901, 104.92522763225 52.113719231171, 105.00106323779 52.257611744895, 105.05046880391 52.349865754271))"
212,Polygon,12313,7969b83d-2856-536b-9985-7057ba303a68,S2A_MSIL1C_20220808T040601_N0400_R047_T48UVC_20220808T060100.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/08/08/S2A_MSIL1C_20220808T040601_N0400_R047_T48UVC_20220808T060100.SAFE/S2A_MSIL1C_20220808T040601_N0400_R047_T48UVC_20220808T060100-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/7969b83d-2856-536b-9985-7057ba303a68,/eodata/Sentinel-2/MSI/L1C/2022/08/08/S2A_MSIL1C_20220808T040601_N0400_R047_T48UVC_20220808T060100.SAFE,37224,47,DESCENDING,S2A,"POLYGON ((103.53152890259 52.341347802853, 103.56330512054 51.354432348394, 105.14018879864 51.363157843033, 105.14329076676 52.350386283733, 103.53152890259 52.341347802853))"
213,Polygon,12313,c173356d-baff-5b3c-bc5f-0b459197d5d8,S2B_MSIL1C_20220408T041549_N0400_R090_T48UVC_20220408T061833.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/04/08/S2B_MSIL1C_20220408T041549_N0400_R090_T48UVC_20220408T061833.SAFE/S2B_MSIL1C_20220408T041549_N0400_R090_T48UVC_20220408T061833-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/c173356d-baff-5b3c-bc5f-0b459197d5d8,/eodata/Sentinel-2/MSI/L1C/2022/04/08/S2B_MSIL1C_20220408T041549_N0400_R090_T48UVC_20220408T061833.SAFE,26571,90,DESCENDING,S2B,"POLYGON ((105.0336446015 52.349771407063, 103.53152890259 52.341347802853, 103.56330512054 51.354432348394, 104.5117965111 51.359680710501, 104.51973992473 51.374602622876, 104.5952556821 51.518425688686, 104.67030731849 51.662441057117, 104.74586943351 51.806452919948, 104.82142606643 51.950548734305, 104.89722382562 52.094610425076, 104.97416890649 52.238390390697, 105.0336446015 52.349771407063))"
214,Polygon,12313,fce711b1-b2f9-5d34-a342-5d757c51713f,S2B_MSIL2A_20220418T041549_N0400_R090_T48UVC_20220418T071700.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/04/18/S2B_MSIL2A_20220418T041549_N0400_R090_T48UVC_20220418T071700.SAFE/S2B_MSIL2A_20220418T041549_N0400_R090_T48UVC_20220418T071700-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/fce711b1-b2f9-5d34-a342-5d757c51713f,/eodata/Sentinel-2/MSI/L2A/2022/04/18/S2B_MSIL2A_20220418T041549_N0400_R090_T48UVC_20220418T071700.SAFE,26714,90,DESCENDING,S2B,"POLYGON ((105.03392331439 52.349772970037, 103.53152890259 52.341347802853, 103.56330512054 51.354432348394, 104.51338532332 51.359689502001, 104.54718318375 51.424019290626, 104.62208376491 51.568074900328, 104.69731226595 51.712116593674, 104.77307803661 51.856084816302, 104.83688907025 51.977491139872, 104.84824569534 51.999159064526, 104.9237774084 52.14312355579, 105.00026522228 52.286808864073, 105.03392331439 52.349772970037))"
215,Polygon,12313,75879456-cc50-5044-b5bd-d4087c117651,S2B_MSIL1C_20220515T040539_N0400_R047_T48UVC_20220515T060449.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/05/15/S2B_MSIL1C_20220515T040539_N0400_R047_T48UVC_20220515T060449.SAFE/S2B_MSIL1C_20220515T040539_N0400_R047_T48UVC_20220515T060449-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/75879456-cc50-5044-b5bd-d4087c117651,/eodata/Sentinel-2/MSI/L1C/2022/05/15/S2B_MSIL1C_20220515T040539_N0400_R047_T48UVC_20220515T060449.SAFE,27100,47,DESCENDING,S2B,"POLYGON ((103.53152890259 52.341347802853, 103.56330512054 51.354432348394, 105.14018879864 51.363157843033, 105.14329076676 52.350386283733, 103.53152890259 52.341347802853))"
216,Polygon,12313,401c8a9a-1181-5090-9184-7158a9364249,S2B_MSIL2A_20220515T040539_N0400_R047_T48UVC_20220515T070536.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/05/15/S2B_MSIL2A_20220515T040539_N0400_R047_T48UVC_20220515T070536.SAFE/S2B_MSIL2A_20220515T040539_N0400_R047_T48UVC_20220515T070536-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/401c8a9a-1181-5090-9184-7158a9364249,/eodata/Sentinel-2/MSI/L2A/2022/05/15/S2B_MSIL2A_20220515T040539_N0400_R047_T48UVC_20220515T070536.SAFE,27100,47,DESCENDING,S2B,"POLYGON ((103.53152890259 52.341347802853, 103.56330512054 51.354432348394, 105.14018879864 51.363157843033, 105.14329076676 52.350386283733, 103.53152890259 52.341347802853))"
217,Polygon,12313,fb215e25-417b-5dfa-baf5-0caa04f6122a,S2A_MSIL2A_20220520T040551_N0400_R047_T48UVC_20220520T083517.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/05/20/S2A_MSIL2A_20220520T040551_N0400_R047_T48UVC_20220520T083517.SAFE/S2A_MSIL2A_20220520T040551_N0400_R047_T48UVC_20220520T083517-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/fb215e25-417b-5dfa-baf5-0caa04f6122a,/eodata/Sentinel-2/MSI/L2A/2022/05/20/S2A_MSIL2A_20220520T040551_N0400_R047_T48UVC_20220520T083517.SAFE,36080,47,DESCENDING,S2A,"POLYGON ((103.53152890259 52.341347802853, 103.56330512054 51.354432348394, 105.14018879864 51.363157843033, 105.14329076676 52.350386283733, 103.53152890259 52.341347802853))"
218,Polygon,12313,18f1570a-949b-5bfc-8826-7769052fbf5c,S2B_MSIL1C_20220525T040549_N0400_R047_T48UVC_20220525T060203.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/05/25/S2B_MSIL1C_20220525T040549_N0400_R047_T48UVC_20220525T060203.SAFE/S2B_MSIL1C_20220525T040549_N0400_R047_T48UVC_20220525T060203-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/18f1570a-949b-5bfc-8826-7769052fbf5c,/eodata/Sentinel-2/MSI/L1C/2022/05/25/S2B_MSIL1C_20220525T040549_N0400_R047_T48UVC_20220525T060203.SAFE,27243,47,DESCENDING,S2B,"POLYGON ((103.53152890259 52.341347802853, 103.56330512054 51.354432348394, 105.14018879864 51.363157843033, 105.14329076676 52.350386283733, 103.53152890259 52.341347802853))"
219,Polygon,12313,d0f5d83e-ce2a-5bd4-8cfc-44a7d139e509,S2B_MSIL2A_20220525T040549_N0400_R047_T48UVC_20220525T070347.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/05/25/S2B_MSIL2A_20220525T040549_N0400_R047_T48UVC_20220525T070347.SAFE/S2B_MSIL2A_20220525T040549_N0400_R047_T48UVC_20220525T070347-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/d0f5d83e-ce2a-5bd4-8cfc-44a7d139e509,/eodata/Sentinel-2/MSI/L2A/2022/05/25/S2B_MSIL2A_20220525T040549_N0400_R047_T48UVC_20220525T070347.SAFE,27243,47,DESCENDING,S2B,"POLYGON ((103.53152890259 52.341347802853, 103.56330512054 51.354432348394, 105.14018879864 51.363157843033, 105.14329076676 52.350386283733, 103.53152890259 52.341347802853))"
220,Polygon,12313,fa7fee3e-825b-5b23-b46b-42c9d18935b7,S2B_MSIL1C_20220604T040549_N0400_R047_T48UVC_20220604T060631.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/06/04/S2B_MSIL1C_20220604T040549_N0400_R047_T48UVC_20220604T060631.SAFE/S2B_MSIL1C_20220604T040549_N0400_R047_T48UVC_20220604T060631-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/fa7fee3e-825b-5b23-b46b-42c9d18935b7,/eodata/Sentinel-2/MSI/L1C/2022/06/04/S2B_MSIL1C_20220604T040549_N0400_R047_T48UVC_20220604T060631.SAFE,27386,47,DESCENDING,S2B,"POLYGON ((103.53152890259 52.341347802853, 103.56330512054 51.354432348394, 105.14018879864 51.363157843033, 105.14329076676 52.350386283733, 103.53152890259 52.341347802853))"
221,Polygon,12313,0fc19897-ad55-548e-97b5-ee437884dfaf,S2A_MSIL1C_20220612T041601_N0400_R090_T48UVC_20220612T061058.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/06/12/S2A_MSIL1C_20220612T041601_N0400_R090_T48UVC_20220612T061058.SAFE/S2A_MSIL1C_20220612T041601_N0400_R090_T48UVC_20220612T061058-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/0fc19897-ad55-548e-97b5-ee437884dfaf,/eodata/Sentinel-2/MSI/L1C/2022/06/12/S2A_MSIL1C_20220612T041601_N0400_R090_T48UVC_20220612T061058.SAFE,36409,90,DESCENDING,S2A,"POLYGON ((105.03132624835 52.349758406141, 103.53152890259 52.341347802853, 103.56330512054 51.354432348394, 104.50918677022 51.359666269817, 104.56625864647 51.465245117309, 104.64070392094 51.609066377252, 104.71564415996 51.752904796673, 104.79028515029 51.896915698657, 104.86635613597 52.040736397562, 104.94245887281 52.184745623592, 105.01988966851 52.328572565011, 105.03132624835 52.349758406141))"
222,Polygon,12313,849cba2b-6f53-5316-a746-2acead7fc1ae,S2B_MSIL1C_20220627T041559_N0400_R090_T48UVC_20220627T061528.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/06/27/S2B_MSIL1C_20220627T041559_N0400_R090_T48UVC_20220627T061528.SAFE/S2B_MSIL1C_20220627T041559_N0400_R090_T48UVC_20220627T061528-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/849cba2b-6f53-5316-a746-2acead7fc1ae,/eodata/Sentinel-2/MSI/L1C/2022/06/27/S2B_MSIL1C_20220627T041559_N0400_R090_T48UVC_20220627T061528.SAFE,27715,90,DESCENDING,S2B,"POLYGON ((105.02462361936 52.34972081896, 103.53152890259 52.341347802853, 103.56330512054 51.354432348394, 104.50317803398 51.359633021203, 104.51607092987 51.383471218822, 104.59103297187 51.527306305891, 104.66596153531 51.671266695106, 104.74134720855 51.815219719016, 104.81694886991 51.959217640808, 104.89265235617 52.103266675478, 104.96967091768 52.247096060384, 105.02462361936 52.34972081896))"
223,Polygon,12329,3267b2a7-72fe-5ccd-9e70-70a42bc10db7,S2B_MSIL1C_20220127T012919_N0400_R074_T54TXT_20220127T023347.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/01/27/S2B_MSIL1C_20220127T012919_N0400_R074_T54TXT_20220127T023347.SAFE/S2B_MSIL1C_20220127T012919_N0400_R074_T54TXT_20220127T023347-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/3267b2a7-72fe-5ccd-9e70-70a42bc10db7,/eodata/Sentinel-2/MSI/L1C/2022/01/27/S2B_MSIL1C_20220127T012919_N0400_R074_T54TXT_20220127T023347.SAFE,25554,74,DESCENDING,S2B,"POLYGON ((142.33660021997 47.845921052089, 142.31188688551 46.858181972465, 143.75108499862 46.832628319251, 143.80284668292 47.819474402959, 142.33660021997 47.845921052089))"
224,Polygon,12329,a7324ecb-b03e-5323-a801-5a633b38e8be,S2A_MSIL1C_20220201T012901_N0400_R074_T54TXT_20220201T031559.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/02/01/S2A_MSIL1C_20220201T012901_N0400_R074_T54TXT_20220201T031559.SAFE/S2A_MSIL1C_20220201T012901_N0400_R074_T54TXT_20220201T031559-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/a7324ecb-b03e-5323-a801-5a633b38e8be,/eodata/Sentinel-2/MSI/L1C/2022/02/01/S2A_MSIL1C_20220201T012901_N0400_R074_T54TXT_20220201T031559.SAFE,34534,74,DESCENDING,S2A,"POLYGON ((142.33660021997 47.845921052089, 142.31188688551 46.858181972465, 143.75108499862 46.832628319251, 143.80284668292 47.819474402959, 142.33660021997 47.845921052089))"
225,Polygon,12329,96793bd9-0f77-590f-a2dd-7948d6723946,S2A_MSIL1C_20220211T012801_N0400_R074_T54TXT_20220211T031757.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/02/11/S2A_MSIL1C_20220211T012801_N0400_R074_T54TXT_20220211T031757.SAFE/S2A_MSIL1C_20220211T012801_N0400_R074_T54TXT_20220211T031757-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/96793bd9-0f77-590f-a2dd-7948d6723946,/eodata/Sentinel-2/MSI/L1C/2022/02/11/S2A_MSIL1C_20220211T012801_N0400_R074_T54TXT_20220211T031757.SAFE,34677,74,DESCENDING,S2A,"POLYGON ((142.33660021997 47.845921052089, 142.31188688551 46.858181972465, 143.75108499862 46.832628319251, 143.80284668292 47.819474402959, 142.33660021997 47.845921052089))"
226,Polygon,12329,54ea69c6-10cf-53ba-b0d4-9a6fa673cc7b,S2B_MSIL2A_20220331T013649_N0400_R117_T54TXT_20220331T044533.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/03/31/S2B_MSIL2A_20220331T013649_N0400_R117_T54TXT_20220331T044533.SAFE/S2B_MSIL2A_20220331T013649_N0400_R117_T54TXT_20220331T044533-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/54ea69c6-10cf-53ba-b0d4-9a6fa673cc7b,/eodata/Sentinel-2/MSI/L2A/2022/03/31/S2B_MSIL2A_20220331T013649_N0400_R117_T54TXT_20220331T044533.SAFE,26455,117,DESCENDING,S2B,"POLYGON ((143.10069296548 47.832139131209, 142.33660021997 47.845921052089, 142.31188688551 46.858181972465, 142.66628603821 46.851889445421, 142.6798431554 46.882960147498, 142.74344985855 47.028204307071, 142.80720985593 47.173410571459, 142.8709836573 47.318602668225, 142.93601226408 47.4634136462, 143.00050232736 47.608314141467, 143.06522700101 47.75319314124, 143.10069296548 47.832139131209))"
227,Polygon,12329,e758d983-fbed-5803-97ce-98444172ba3f,S2A_MSIL1C_20220303T012701_N0400_R074_T54TXT_20220303T031217.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/03/03/S2A_MSIL1C_20220303T012701_N0400_R074_T54TXT_20220303T031217.SAFE/S2A_MSIL1C_20220303T012701_N0400_R074_T54TXT_20220303T031217-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/e758d983-fbed-5803-97ce-98444172ba3f,/eodata/Sentinel-2/MSI/L1C/2022/03/03/S2A_MSIL1C_20220303T012701_N0400_R074_T54TXT_20220303T031217.SAFE,34963,74,DESCENDING,S2A,"POLYGON ((142.33660021997 47.845921052089, 142.31188688551 46.858181972465, 143.75108499862 46.832628319251, 143.80284668292 47.819474402959, 142.33660021997 47.845921052089))"
228,Polygon,12329,7c437567-50b0-5d42-bda1-126835bfd432,S2B_MSIL1C_20220308T012649_N0400_R074_T54TXT_20220308T031349.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/03/08/S2B_MSIL1C_20220308T012649_N0400_R074_T54TXT_20220308T031349.SAFE/S2B_MSIL1C_20220308T012649_N0400_R074_T54TXT_20220308T031349-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/7c437567-50b0-5d42-bda1-126835bfd432,/eodata/Sentinel-2/MSI/L1C/2022/03/08/S2B_MSIL1C_20220308T012649_N0400_R074_T54TXT_20220308T031349.SAFE,26126,74,DESCENDING,S2B,"POLYGON ((142.33660021997 47.845921052089, 142.31188688551 46.858181972465, 143.75108499862 46.832628319251, 143.80284668292 47.819474402959, 142.33660021997 47.845921052089))"
229,Polygon,12329,ad6f10a2-564e-56ae-aae0-fcc5e6dcf086,S2B_MSIL1C_20220331T013649_N0400_R117_T54TXT_20220331T032624.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/03/31/S2B_MSIL1C_20220331T013649_N0400_R117_T54TXT_20220331T032624.SAFE/S2B_MSIL1C_20220331T013649_N0400_R117_T54TXT_20220331T032624-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/ad6f10a2-564e-56ae-aae0-fcc5e6dcf086,/eodata/Sentinel-2/MSI/L1C/2022/03/31/S2B_MSIL1C_20220331T013649_N0400_R117_T54TXT_20220331T032624.SAFE,26455,117,DESCENDING,S2B,"POLYGON ((143.10069296548 47.832139131209, 142.33660021997 47.845921052089, 142.31188688551 46.858181972465, 142.66628603821 46.851889445421, 142.6798431554 46.882960147498, 142.74344985855 47.028204307071, 142.80720985593 47.173410571459, 142.8709836573 47.318602668225, 142.93601226408 47.4634136462, 143.00050232736 47.608314141467, 143.06522700101 47.75319314124, 143.10069296548 47.832139131209))"
230,Polygon,12329,f06125f3-565e-55d6-992a-b45993db4252,S2A_MSIL2A_20220810T012711_N0400_R074_T54TXT_20220810T045156.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/08/10/S2A_MSIL2A_20220810T012711_N0400_R074_T54TXT_20220810T045156.SAFE/S2A_MSIL2A_20220810T012711_N0400_R074_T54TXT_20220810T045156-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/f06125f3-565e-55d6-992a-b45993db4252,/eodata/Sentinel-2/MSI/L2A/2022/08/10/S2A_MSIL2A_20220810T012711_N0400_R074_T54TXT_20220810T045156.SAFE,37251,74,DESCENDING,S2A,"POLYGON ((142.91092157966 46.847545823975, 143.75108499862 46.832628319251, 143.80284668292 47.819474402959, 142.33660021997 47.845921052089, 142.31416790368 46.949349386052, 142.33446219939 46.946086102599, 142.52441923708 46.915580271832, 142.52440496148 46.915543674261, 142.52445282048 46.915535978626, 142.52434548178 46.915262939674, 142.52765548542 46.914729718508, 142.52761552455 46.914625413557, 142.84732781756 46.858867501188, 142.84740077176 46.859053466931, 142.91092157966 46.847545823975))"
